cycle,phase,command,engine_id,vpifo_id,flow_id,data,copied_entries
2014,accepted,StopWorld,1,1,0,0,
2015,accepted,UpdateBrainEngine,4,1,0,4,
2016,accepted,UpdateRankQuantum,4,1,1,60,
2016,dispatched,StopWorld,1,1,0,0,
2017,accepted,UpdateBrainEngine,5,1,0,2,
2018,accepted,UpdateRankGroup,4,1,1,1,
2019,accepted,UpdateBrainEngine,6,1,0,3,
2020,accepted,UpdateBrainFlowState,5,1,641,1,
2021,accepted,UpdateRankGroup,4,1,2,1,
2022,accepted,UpdateBrainEngine,6,2,0,3,
2023,accepted,UpdateBrainFlowState,5,1,642,2,
2024,accepted,UpdateRankQuantum,4,1,2,120,
2025,accepted,UpdateBrainEngine,5,2,0,4,
2026,accepted,UpdateRankGroup,4,1,3,2,
2027,accepted,UpdateBrainEngine,6,3,0,3,
2028,accepted,UpdateRankGroup,5,2,3,3,
2029,accepted,UpdateRankQuantum,5,2,3,120,
2030,accepted,UpdateRankGroup,4,1,4,2,
2031,accepted,UpdateBrainEngine,6,4,0,3,
2032,accepted,UpdateRankGroup,5,2,4,4,
2033,accepted,UpdateRankQuantum,5,2,4,120,
2034,accepted,UpdateRankQuantum,4,1,3,120,
2035,accepted,UpdateBrainEngine,5,3,0,4,
2036,accepted,UpdateRankGroup,4,1,5,3,
2037,accepted,UpdateBrainEngine,6,5,0,3,
2038,accepted,UpdateRankGroup,5,3,5,5,
2039,accepted,UpdateRankQuantum,5,3,5,120,
2040,accepted,UpdateRankGroup,4,1,6,3,
2041,accepted,UpdateBrainEngine,6,6,0,3,
2042,accepted,UpdateRankGroup,5,3,6,6,
2043,accepted,UpdateRankQuantum,5,3,6,60,
2044,accepted,UpdateRankQuantum,4,1,4,120,
2045,accepted,UpdateBrainEngine,5,4,0,2,
2046,accepted,UpdateRankGroup,4,1,7,4,
2047,accepted,UpdateBrainEngine,6,7,0,3,
2048,accepted,UpdateBrainFlowState,5,4,647,1,
2049,accepted,UpdateRankGroup,4,1,8,4,
2050,accepted,UpdateBrainEngine,6,8,0,3,
2050,dispatched,UpdateBrainEngine,4,1,0,4,
2051,accepted,UpdateBrainFlowState,5,4,648,2,
2051,dispatched,UpdateRankQuantum,4,1,1,60,
2052,accepted,UpdateRankQuantum,4,1,5,120,
2052,dispatched,UpdateBrainEngine,5,1,0,2,
2053,accepted,UpdateBrainEngine,5,5,0,4,
2053,dispatched,UpdateRankGroup,4,1,1,1,
2054,accepted,UpdateRankGroup,4,1,9,5,
2054,dispatched,UpdateBrainEngine,6,1,0,3,
2055,accepted,UpdateBrainEngine,6,9,0,3,
2055,dispatched,UpdateBrainFlowState,5,1,641,1,
2056,accepted,UpdateRankGroup,5,5,9,9,
2056,dispatched,UpdateRankGroup,4,1,2,1,
2057,accepted,UpdateRankQuantum,5,5,9,120,
2057,dispatched,UpdateBrainEngine,6,2,0,3,
2058,accepted,UpdateRankGroup,4,1,10,5,
2058,dispatched,UpdateBrainFlowState,5,1,642,2,
2059,accepted,UpdateBrainEngine,6,10,0,3,
2059,dispatched,UpdateRankQuantum,4,1,2,120,
2060,accepted,UpdateRankGroup,5,5,10,10,
2060,dispatched,UpdateBrainEngine,5,2,0,4,
2061,accepted,UpdateRankQuantum,5,5,10,120,
2061,dispatched,UpdateRankGroup,4,1,3,2,
2062,accepted,UpdateRankQuantum,4,1,6,120,
2062,dispatched,UpdateBrainEngine,6,3,0,3,
2063,accepted,UpdateBrainEngine,5,6,0,4,
2063,dispatched,UpdateRankGroup,5,2,3,3,
2064,accepted,UpdateRankGroup,4,1,11,6,
2064,dispatched,UpdateRankQuantum,5,2,3,120,
2065,accepted,UpdateBrainEngine,6,11,0,3,
2065,dispatched,UpdateRankGroup,4,1,4,2,
2066,accepted,UpdateRankGroup,5,6,11,11,
2066,dispatched,UpdateBrainEngine,6,4,0,3,
2067,accepted,UpdateRankQuantum,5,6,11,120,
2067,dispatched,UpdateRankGroup,5,2,4,4,
2068,accepted,UpdateRankGroup,4,1,12,6,
2068,dispatched,UpdateRankQuantum,5,2,4,120,
2069,accepted,UpdateBrainEngine,6,12,0,3,
2069,dispatched,UpdateRankQuantum,4,1,3,120,
2070,accepted,UpdateRankGroup,5,6,12,12,
2070,dispatched,UpdateBrainEngine,5,3,0,4,
2071,accepted,UpdateRankQuantum,5,6,12,60,
2071,dispatched,UpdateRankGroup,4,1,5,3,
2072,accepted,UpdateRankQuantum,4,1,7,120,
2072,dispatched,UpdateBrainEngine,6,5,0,3,
2073,accepted,UpdateBrainEngine,5,7,0,2,
2073,dispatched,UpdateRankGroup,5,3,5,5,
2074,accepted,UpdateRankGroup,4,1,13,7,
2074,dispatched,UpdateRankQuantum,5,3,5,120,
2075,accepted,UpdateBrainEngine,6,13,0,3,
2075,dispatched,UpdateRankGroup,4,1,6,3,
2076,accepted,UpdateBrainFlowState,5,7,653,1,
2076,dispatched,UpdateBrainEngine,6,6,0,3,
2077,accepted,UpdateRankGroup,4,1,14,7,
2077,dispatched,UpdateRankGroup,5,3,6,6,
2078,accepted,UpdateBrainEngine,6,14,0,3,
2078,dispatched,UpdateRankQuantum,5,3,6,60,
2079,accepted,UpdateBrainFlowState,5,7,654,2,
2079,dispatched,UpdateRankQuantum,4,1,4,120,
2080,accepted,UpdateRankQuantum,4,1,8,120,
2080,dispatched,UpdateBrainEngine,5,4,0,2,
2081,accepted,UpdateBrainEngine,5,8,0,4,
2081,dispatched,UpdateRankGroup,4,1,7,4,
2082,accepted,UpdateRankGroup,4,1,15,8,
2082,dispatched,UpdateBrainEngine,6,7,0,3,
2083,accepted,UpdateBrainEngine,6,15,0,3,
2083,dispatched,UpdateBrainFlowState,5,4,647,1,
2084,accepted,UpdateRankGroup,5,8,15,15,
2084,dispatched,UpdateRankGroup,4,1,8,4,
2085,accepted,UpdateRankQuantum,5,8,15,120,
2085,dispatched,UpdateBrainEngine,6,8,0,3,
2086,accepted,UpdateRankGroup,4,1,16,8,
2086,dispatched,UpdateBrainFlowState,5,4,648,2,
2087,accepted,UpdateBrainEngine,6,16,0,3,
2087,dispatched,UpdateRankQuantum,4,1,5,120,
2088,accepted,UpdateRankGroup,5,8,16,16,
2088,dispatched,UpdateBrainEngine,5,5,0,4,
2089,accepted,UpdateRankQuantum,5,8,16,120,
2089,dispatched,UpdateRankGroup,4,1,9,5,
2090,accepted,UpdateBrainEngine,7,1,0,2,
2090,dispatched,UpdateBrainEngine,6,9,0,3,
2091,accepted,UpdateBrainFlowState,7,1,897,2,
2091,dispatched,UpdateRankGroup,5,5,9,9,
2092,accepted,UpdateBrainFlowState,7,1,898,2,
2092,dispatched,UpdateRankQuantum,5,5,9,120,
2093,accepted,UpdateBrainFlowState,7,1,899,2,
2093,dispatched,UpdateRankGroup,4,1,10,5,
2094,accepted,UpdateBrainFlowState,7,1,900,2,
2094,dispatched,UpdateBrainEngine,6,10,0,3,
2095,accepted,UpdateBrainFlowState,7,1,901,2,
2095,dispatched,UpdateRankGroup,5,5,10,10,
2096,accepted,UpdateBrainFlowState,7,1,902,2,
2096,dispatched,UpdateRankQuantum,5,5,10,120,
2097,accepted,UpdateBrainFlowState,7,1,903,2,
2097,dispatched,UpdateRankQuantum,4,1,6,120,
2098,accepted,UpdateBrainFlowState,7,1,904,2,
2098,dispatched,UpdateBrainEngine,5,6,0,4,
2099,accepted,UpdateBrainFlowState,7,1,905,2,
2099,dispatched,UpdateRankGroup,4,1,11,6,
2100,accepted,UpdateBrainFlowState,7,1,906,2,
2100,dispatched,UpdateBrainEngine,6,11,0,3,
2101,accepted,UpdateBrainFlowState,7,1,907,2,
2101,dispatched,UpdateRankGroup,5,6,11,11,
2102,accepted,UpdateBrainFlowState,7,1,908,2,
2102,dispatched,UpdateRankQuantum,5,6,11,120,
2103,accepted,UpdateBrainFlowState,7,1,909,2,
2103,dispatched,UpdateRankGroup,4,1,12,6,
2104,accepted,UpdateBrainFlowState,7,1,910,2,
2104,dispatched,UpdateBrainEngine,6,12,0,3,
2105,accepted,UpdateBrainFlowState,7,1,911,2,
2105,dispatched,UpdateRankGroup,5,6,12,12,
2106,accepted,UpdateBrainFlowState,7,1,912,2,
2106,dispatched,UpdateRankQuantum,5,6,12,60,
2107,accepted,UpdateMapperPre,1,1,0,0,
2107,dispatched,UpdateRankQuantum,4,1,7,120,
2108,accepted,UpdateMapperPre,1,2,0,0,
2108,dispatched,UpdateBrainEngine,5,7,0,2,
2109,accepted,UpdateMapperPre,1,3,0,0,
2109,dispatched,UpdateRankGroup,4,1,13,7,
2110,accepted,UpdateMapperPre,1,4,0,0,
2110,dispatched,UpdateBrainEngine,6,13,0,3,
2111,accepted,UpdateMapperPre,1,5,0,0,
2111,dispatched,UpdateBrainFlowState,5,7,653,1,
2112,accepted,UpdateMapperPre,1,6,0,0,
2112,dispatched,UpdateRankGroup,4,1,14,7,
2113,accepted,UpdateMapperPre,1,7,0,0,
2113,dispatched,UpdateBrainEngine,6,14,0,3,
2114,accepted,UpdateMapperPre,1,8,0,0,
2114,dispatched,UpdateBrainFlowState,5,7,654,2,
2115,accepted,UpdateMapperPre,1,9,0,0,
2115,dispatched,UpdateRankQuantum,4,1,8,120,
2116,accepted,UpdateMapperPre,1,10,0,0,
2116,dispatched,UpdateBrainEngine,5,8,0,4,
2117,accepted,UpdateMapperPre,1,11,0,0,
2117,dispatched,UpdateRankGroup,4,1,15,8,
2118,accepted,UpdateMapperPre,1,12,0,0,
2118,dispatched,UpdateBrainEngine,6,15,0,3,
2119,accepted,UpdateMapperPre,1,13,0,0,
2119,dispatched,UpdateRankGroup,5,8,15,15,
2120,accepted,UpdateMapperPre,1,14,0,0,
2120,dispatched,UpdateRankQuantum,5,8,15,120,
2121,accepted,UpdateMapperPre,1,15,0,0,
2121,dispatched,UpdateRankGroup,4,1,16,8,
2122,accepted,UpdateMapperPre,1,16,0,0,
2122,dispatched,UpdateBrainEngine,6,16,0,3,
2123,accepted,UpdateMapperPre,2,1,0,0,
2123,dispatched,UpdateRankGroup,5,8,16,16,
2124,accepted,UpdateMapperPre,2,2,0,0,
2124,dispatched,UpdateRankQuantum,5,8,16,120,
2125,accepted,UpdateMapperPre,2,3,0,0,
2125,dispatched,UpdateBrainEngine,7,1,0,2,
2126,accepted,UpdateMapperPre,2,4,0,0,
2126,dispatched,UpdateBrainFlowState,7,1,897,2,
2127,accepted,UpdateMapperPre,2,5,0,0,
2127,dispatched,UpdateBrainFlowState,7,1,898,2,
2128,accepted,UpdateMapperPre,2,6,0,0,
2128,dispatched,UpdateBrainFlowState,7,1,899,2,
2129,accepted,UpdateMapperPre,2,7,0,0,
2129,dispatched,UpdateBrainFlowState,7,1,900,2,
2130,accepted,UpdateMapperPre,2,8,0,0,
2130,dispatched,UpdateBrainFlowState,7,1,901,2,
2131,accepted,UpdateMapperPre,2,9,0,0,
2131,dispatched,UpdateBrainFlowState,7,1,902,2,
2132,accepted,UpdateMapperPre,2,10,0,0,
2132,dispatched,UpdateBrainFlowState,7,1,903,2,
2133,accepted,UpdateMapperPre,2,11,0,0,
2133,dispatched,UpdateBrainFlowState,7,1,904,2,
2134,accepted,UpdateMapperPre,2,12,0,0,
2134,dispatched,UpdateBrainFlowState,7,1,905,2,
2135,accepted,UpdateMapperPre,2,13,0,0,
2135,dispatched,UpdateBrainFlowState,7,1,906,2,
2136,accepted,UpdateMapperPre,2,14,0,0,
2136,dispatched,UpdateBrainFlowState,7,1,907,2,
2137,accepted,UpdateMapperPre,2,15,0,0,
2137,dispatched,UpdateBrainFlowState,7,1,908,2,
2138,accepted,UpdateMapperPre,2,16,0,0,
2138,dispatched,UpdateBrainFlowState,7,1,909,2,
2139,accepted,UpdateMapperPre,3,1,0,0,
2139,dispatched,UpdateBrainFlowState,7,1,910,2,
2140,accepted,UpdateMapperPre,3,2,0,0,
2140,dispatched,UpdateBrainFlowState,7,1,911,2,
